;Australia_Total;Austria_Total;Belgium_Total;Canada_Total;Czech Republic_Total;Denmark_Total;Finland_Total;France_Total;Germany_Total;Greece_Total;Ireland_Total;Italy_Total;Japan_Total;Korea_Total;Netherlands_Total;New Zealand_Total;Norway_Total;Portugal_Total;Slovenia_Total;Spain_Total;Sweden_Total;Switzerland_Total;United Kingdom_Total;United States_Total;Australia_Foreign;Austria_Foreign;Belgium_Foreign;Canada_Foreign;Czech Republic_Foreign;Denmark_Foreign;Finland_Foreign;France_Foreign;Germany_Foreign;Greece_Foreign;Ireland_Foreign;Italy_Foreign;Japan_Foreign;Korea_Foreign;Netherlands_Foreign;New Zealand_Foreign;Norway_Foreign;Portugal_Foreign;Slovenia_Foreign;Spain_Foreign;Sweden_Foreign;Switzerland_Foreign;United Kingdom_Foreign;United States_Foreign;Australia_ForeignOfficial;Austria_ForeignOfficial;Belgium_ForeignOfficial;Canada_ForeignOfficial;Czech Republic_ForeignOfficial;Denmark_ForeignOfficial;Finland_ForeignOfficial;France_ForeignOfficial;Germany_ForeignOfficial;Greece_ForeignOfficial;Ireland_ForeignOfficial;Italy_ForeignOfficial;Japan_ForeignOfficial;Korea_ForeignOfficial;Netherlands_ForeignOfficial;New Zealand_ForeignOfficial;Norway_ForeignOfficial;Portugal_ForeignOfficial;Slovenia_ForeignOfficial;Spain_ForeignOfficial;Sweden_ForeignOfficial;Switzerland_ForeignOfficial;United Kingdom_ForeignOfficial;United States_ForeignOfficial;Australia_ForeignBank;Austria_ForeignBank;Belgium_ForeignBank;Canada_ForeignBank;Czech Republic_ForeignBank;Denmark_ForeignBank;Finland_ForeignBank;France_ForeignBank;Germany_ForeignBank;Greece_ForeignBank;Ireland_ForeignBank;Italy_ForeignBank;Japan_ForeignBank;Korea_ForeignBank;Netherlands_ForeignBank;New Zealand_ForeignBank;Norway_ForeignBank;Portugal_ForeignBank;Slovenia_ForeignBank;Spain_ForeignBank;Sweden_ForeignBank;Switzerland_ForeignBank;United Kingdom_ForeignBank;United States_ForeignBank;Australia_ForeignNonbank;Austria_ForeignNonbank;Belgium_ForeignNonbank;Canada_ForeignNonbank;Czech Republic_ForeignNonbank;Denmark_ForeignNonbank;Finland_ForeignNonbank;France_ForeignNonbank;Germany_ForeignNonbank;Greece_ForeignNonbank;Ireland_ForeignNonbank;Italy_ForeignNonbank;Japan_ForeignNonbank;Korea_ForeignNonbank;Netherlands_ForeignNonbank;New Zealand_ForeignNonbank;Norway_ForeignNonbank;Portugal_ForeignNonbank;Slovenia_ForeignNonbank;Spain_ForeignNonbank;Sweden_ForeignNonbank;Switzerland_ForeignNonbank;United Kingdom_ForeignNonbank;United States_ForeignNonbank;Australia_Domestic;Austria_Domestic;Belgium_Domestic;Canada_Domestic;Czech Republic_Domestic;Denmark_Domestic;Finland_Domestic;France_Domestic;Germany_Domestic;Greece_Domestic;Ireland_Domestic;Italy_Domestic;Japan_Domestic;Korea_Domestic;Netherlands_Domestic;New Zealand_Domestic;Norway_Domestic;Portugal_Domestic;Slovenia_Domestic;Spain_Domestic;Sweden_Domestic;Switzerland_Domestic;United Kingdom_Domestic;United States_Domestic;Australia_DomesticCentralBank;Austria_DomesticCentralBank;Belgium_DomesticCentralBank;Canada_DomesticCentralBank;Czech Republic_DomesticCentralBank;Denmark_DomesticCentralBank;Finland_DomesticCentralBank;France_DomesticCentralBank;Germany_DomesticCentralBank;Greece_DomesticCentralBank;Ireland_DomesticCentralBank;Italy_DomesticCentralBank;Japan_DomesticCentralBank;Korea_DomesticCentralBank;Netherlands_DomesticCentralBank;New Zealand_DomesticCentralBank;Norway_DomesticCentralBank;Portugal_DomesticCentralBank;Slovenia_DomesticCentralBank;Spain_DomesticCentralBank;Sweden_DomesticCentralBank;Switzerland_DomesticCentralBank;United Kingdom_DomesticCentralBank;United States_DomesticCentralBank;Australia_DomesticBank;Austria_DomesticBank;Belgium_DomesticBank;Canada_DomesticBank;Czech Republic_DomesticBank;Denmark_DomesticBank;Finland_DomesticBank;France_DomesticBank;Germany_DomesticBank;Greece_DomesticBank;Ireland_DomesticBank;Italy_DomesticBank;Japan_DomesticBank;Korea_DomesticBank;Netherlands_DomesticBank;New Zealand_DomesticBank;Norway_DomesticBank;Portugal_DomesticBank;Slovenia_DomesticBank;Spain_DomesticBank;Sweden_DomesticBank;Switzerland_DomesticBank;United Kingdom_DomesticBank;United States_DomesticBank;Australia_DomesticNonbank;Austria_DomesticNonbank;Belgium_DomesticNonbank;Canada_DomesticNonbank;Czech Republic_DomesticNonbank;Denmark_DomesticNonbank;Finland_DomesticNonbank;France_DomesticNonbank;Germany_DomesticNonbank;Greece_DomesticNonbank;Ireland_DomesticNonbank;Italy_DomesticNonbank;Japan_DomesticNonbank;Korea_DomesticNonbank;Netherlands_DomesticNonbank;New Zealand_DomesticNonbank;Norway_DomesticNonbank;Portugal_DomesticNonbank;Slovenia_DomesticNonbank;Spain_DomesticNonbank;Sweden_DomesticNonbank;Switzerland_DomesticNonbank;United Kingdom_DomesticNonbank;United States_DomesticNonbank
2021Q3;1158.795;333.64;548.476;2517.975;2433.296;1076.573;182.161;2844.625;2460.511;367.001;236.299;2713.647;1218033.4;930264.6;443.269;160.485;1418.788;270.589;40.192;1434.673;1943.894;199.63;2353.046;26314.868;414.299;189.379;291.566;600.055;749.387;296.123;90.458;1335.698;1053.054;283.363;130.606;815.244;172082.867;161673.562;157.255;47.289;654.502;126.955;20.884;601.103;381.815;20.576;630.444;6755.417;229.811;58.438;69.375;288.619;109.873;191.667;46.112;486.663;737.202;267.423;71.004;200.091;62341.578;115219.518;148.187;14.383;403.935;74.154;6.636;157.75;233.287;16.391;293.403;4207.9;42.6;33.777;43.97;71.996;91.601;35.149;17.71;148.46;75.66;15.906;21.416;154.093;16817.853;15864.15;9.033;3.136;29.739;26.283;3.642;141.859;100.867;3.507;24.667;832.266;141.88799999999998;97.16399999999997;178.22099999999998;239.43999999999994;547.9129999999999;69.30699999999999;26.635999999999996;700.575;240.1920000000001;0.033999999999997144;38.18599999999999;461.06000000000006;92923.43599999999;30589.894000000008;0.034999999999984155;29.770000000000007;220.82799999999995;26.518;10.606000000000002;301.4939999999999;47.66099999999999;0.6780000000000022;312.3739999999999;1715.2510000000007;744.4960000000001;144.261;256.91;1917.92;1683.9089999999999;780.45;91.703;1508.927;1407.4569999999999;83.63799999999998;105.69300000000001;1898.4029999999998;1045950.5329999999;768591.038;286.014;113.19600000000001;764.2860000000001;143.63400000000001;19.308;833.57;1562.079;179.054;1722.6019999999999;19559.450999999997;261.919;81.575;107.208;457.96;0;0;46.669;596.585;669.659;31.22;55.718;652.74;528029.5;29112.4;129.728;65.331;0;62.793;12.799;374.545;416.255;1.352;835.951;5431.056;140.345;33.677;60.715;379.027;1004.113;112.755;35.606;402.258;484.986;33.59;16.707;668.589;269130;182364.4;65.279;36.302;438.3;34.087;4.162;302.229;598.637;22.004;101.789;3151.186;342.2320000000001;29.008999999999993;88.98700000000002;1080.933;679.7959999999998;667.695;9.428000000000004;510.0839999999999;252.8119999999999;18.827999999999975;33.26800000000001;577.0739999999997;248791.03299999994;557114.2379999999;91.007;11.56300000000001;325.98600000000005;46.754000000000005;2.3470000000000004;156.79600000000005;547.1870000000001;155.698;784.8619999999999;10977.208999999997
2021Q4;1185.387;334.713;548.775;2548.598;2566.752;1039.517;182.213;2826.726;2502.817;364.141;236.127;2685.173;1220737.79;945734.6;449.62;165.956;1787.432;268.189;38.93;1429.404;2004.815;200.354;2402.766;27130.289;401.683;186.389;284.152;638.793;793.376;241.09;85.114;1291.532;1038.353;280.606;129.637;785.802;183413.373;171373.4;155.219;53.092;1001.585;121.826;19.827;587.199;376.235;21.796;638.482;6872.62;241.04;54.217;71.032;316.766;109.478;169.744;41.484;504.06;751.232;267.401;74.125;222.158;62449.655;118461.928;150.461;17.314;417.155;75.002;6.931;170.628;210.944;14.041;298.392;4117.7;36.794;30.792;42.251;72;93.931;35.076;16.913;131.363;59.775;13.176;21.627;137.309;15150.491;14883.148;4.74;3.952;27.339;23.71;3.086;139.229;137.336;6.286;19.373;831.936;123.849;101.38000000000002;170.869;250.027;589.967;36.27;26.717000000000002;656.1089999999999;227.3460000000001;0.028999999999983928;33.885000000000005;426.33500000000004;105813.227;38028.32399999999;0.017999999999981142;31.826;557.0910000000001;23.113999999999997;9.81;277.342;27.955000000000013;1.4689999999999994;320.717;1922.984;783.704;148.324;264.623;1909.8049999999998;1773.376;798.427;97.09899999999999;1535.1940000000002;1464.464;83.53500000000003;106.49000000000001;1899.3709999999996;1037324.417;774361.2;294.401;112.86399999999999;785.847;146.36300000000003;19.102999999999998;842.205;1628.58;178.55800000000002;1764.284;20257.669;282.34;86.048;113.612;467.64;0;0;50.786;622.821;716.004;32.836;57.959;676.721;521119.5;27306.9;139.264;64.678;0;66.985;13.093;393.726;433.425;1.355;874.947;5652.272;131.366;35.602;61.936;374.375;1033.961;110.215;35.679;403.921;497.968;29.935;16.779;659.442;267560;180031.9;63.324;33.923;446.3;33.796;3.653;281.458;618.932;22.305;107.591;3456.024;369.99799999999993;26.674000000000014;89.07499999999999;1067.79;739.415;688.212;10.633999999999986;508.45200000000017;250.4919999999999;20.764000000000028;31.752000000000006;563.2079999999996;248644.91700000002;567022.3999999999;91.813;14.262999999999991;339.54699999999997;45.58200000000003;2.356999999999998;167.02100000000002;576.223;154.89800000000002;781.7460000000001;11149.373000000001
2022Q1;1204.273;349.278;562.336;2556.904;2684.15;977.296;185.587;2913.352;2504.867;368.392;235.182;2764.32;1252556.48;989939.4;447.038;166.048;1627.2;274.942;40.344;1456.014;1956.211;198.568;2385.467;27859.012;408.014;196.083;293.952;630.459;739.168;214.783;85.363;1350.821;1034.442;281.074;123.815;789.2;180834.514;181180.964;162.696;54.964;811.943;125.31;21.358;594.874;305.492;22.498;656.897;6700.91;252.774;56.956;72.369;308.207;110.391;172.52;42.134;499.86;733.642;266.829;68.665;220.92;64287.114;122635.558;155.151;15.65;404.149;76.283;6.928;171.024;203.451;21.958;321.727;4025.3;32.894;32.265;40.217;70.933;96.088;34.313;17.986;140.244;63.788;14.214;20.42;142.158;18862.732;16742.077;7.516;4.657;33.584;22.946;4.777;137.354;84.783;0.438;24.016;948.556;122.346;106.86200000000001;181.36599999999999;251.31899999999996;532.6890000000001;7.949999999999974;25.243;710.7169999999999;237.01199999999994;0.031000000000004135;34.72999999999999;426.12200000000007;97684.66799999999;41803.329;0.02899999999998748;34.657;374.21;26.081;9.652999999999999;286.496;17.258000000000024;0.1020000000000027;311.15400000000005;1727.0539999999996;796.2589999999999;153.19500000000002;268.384;1926.4450000000002;1944.982;762.513;100.22399999999999;1562.531;1470.4250000000002;87.31799999999998;111.36699999999999;1975.1200000000001;1071721.966;808758.436;284.342;111.084;815.2570000000001;149.632;18.986;861.1399999999999;1650.719;176.07000000000002;1728.5700000000002;21158.102;282.623;90.857;116.802;448.31;2.52;0;53.732;649.256;737.978;35.01;57.195;703.514;526173.6;25501.4;134.924;64.834;0;69.149;13.41;405.886;414.412;1.216;847.006;5760.03;117.31;33.918;63.793;374.746;1128.373;81.115;36.126;407.571;481.772;29.345;13.826;687.337;285800;203191;65.211;29.648;455.2;35.287;3.8;288.488;633.789;22.205;107.286;3413.749;396.32599999999996;28.420000000000023;87.78899999999999;1103.3890000000001;814.0889999999999;681.398;10.365999999999993;505.70399999999995;250.67500000000024;22.962999999999987;40.34599999999999;584.2690000000002;259748.36600000004;580066.036;84.20699999999998;16.602;360.0570000000001;45.196000000000005;1.7760000000000007;166.76599999999985;602.518;152.649;774.2780000000002;11984.323
2022Q2;1245.724;355.292;573.411;2573.085;2793.661;972.873;189.295;2920.15;2542.827;369.817;236.61;2777.098;1269623.62;975404.3;458.172;168.72;1741.326;279.632;41.154;1477.522;1930.495;196.781;2435.127;27761.005;413.637;198.447;298.207;608.674;758.048;203.673;89.159;1351.045;1036.31;280.466;129.094;771.349;188016.933;187490.152;172.092;56.051;922.948;128.494;21.671;588.584;314.185;24.652;704.239;6616.909;272.517;62.743;78.043;307.366;110.783;184.101;45.861;528.421;748.364;265.978;76.153;229.435;66543.204;131794.92;159.242;15.923;436.978;77.286;8.134;178.867;208.129;23.795;376.276;3855.3;34.839;32.469;41.009;71.574;122.686;15.89;19.861;133.255;56.389;14.458;19.849;162.947;19381.32;20638.051;12.801;5.681;39.269;22.825;4.354;132.156;101.815;0.695;20.253;890.045;106.281;103.23500000000001;179.15499999999997;229.73399999999998;524.579;3.682000000000002;23.43700000000001;689.369;231.5569999999999;0.02999999999999936;33.091999999999985;378.967;102092.40899999999;35057.18099999999;0.04900000000002258;34.447;446.70099999999996;28.383;9.183;277.561;4.241000000000014;0.16199999999999937;307.71000000000004;1871.5639999999994;832.087;156.84499999999997;275.20399999999995;1964.411;2035.613;769.2;100.13599999999998;1569.105;1506.5170000000003;89.351;107.51600000000002;2005.7489999999998;1081606.6870000002;787914.148;286.08000000000004;112.669;818.378;151.138;19.483000000000004;888.938;1616.31;172.12900000000002;1730.888;21144.096;273.446;94.131;120.747;421.99;2.52;0;53.839;649.72;759.385;34.778;59.341;713.552;542452.7;23695.9;140.701;63.986;0;71.85;13.838;414.165;395.399;1.119;847.006;5763.933;127.195;33.68;65.521;402.517;1190.475;86.245;36.847;420.975;485.428;29.51;12.571;691.794;281910;205785.1;64.055;30.356;463.7;34.442;3.987;300.32;679.267;22.727;106.073;3146.07;431.44599999999997;29.03399999999997;88.93599999999994;1139.904;842.6180000000002;682.955;9.449999999999982;498.40999999999997;261.7040000000003;25.063;35.60400000000002;600.4029999999997;257243.9870000002;558433.148;81.32400000000004;18.326999999999998;354.67800000000005;44.84600000000001;1.6580000000000048;174.45299999999997;541.644;148.28300000000002;777.809;12234.093
2022Q3;1262.723;356.297;574.685;2600.78;2983.299;968.601;190.444;2961.255;2556.375;368.156;236.11;2745.116;1266214.36;953550.5;450.982;173.501;1907.682;278.819;41.906;1505.975;1988.476;194.995;2444.171;28194.438;419.47;199.203;306.799;606.3;862.392;203.205;90.887;1387.842;1038.727;276.657;127.03;751.316;196534.045;192792.785;169.099;58.591;1094.121;126.832;22.22;597.743;318.755;26.778;680.084;6421.214;286.157;68.259;82.927;309.767;111.271;174.316;50.03;567.968;755.05;265.292;75.664;233.838;69446.213;141111.726;153.46;16.289;470.547;78.18;8.744;190.432;229.605;21.747;426.516;3713.7;30.699;33.617;41.929;70.451;210.074;23.455;18.329;134.754;54.991;11.341;17.631;149.504;19970.532;19812.761;12.805;5.636;42.41;21.3;4.707;127.288;85.586;4.079;23.682;916.026;102.61400000000005;97.32700000000003;181.94299999999996;226.08199999999997;541.047;5.434000000000012;22.528;685.1200000000001;228.68600000000015;0.02400000000000979;33.735;367.97400000000005;107117.30000000002;31868.29800000001;2.833999999999982;36.666;581.1640000000001;27.351999999999986;8.768999999999998;280.023;3.564000000000007;0.9519999999999991;229.88599999999994;1791.4880000000003;843.2529999999999;157.09400000000002;267.88599999999997;1994.4800000000002;2120.907;765.396;99.55699999999999;1573.413;1517.648;91.49900000000002;109.08000000000001;1993.8;1069680.3150000002;760757.715;281.88300000000004;114.91;813.5609999999999;151.98700000000002;19.686;908.2319999999999;1669.721;168.217;1764.087;21773.224;266.734;93.595;118.268;398.35;2.66;0;52.904;659.929;741.36;35.491;60.516;716.221;545521.1;21890.4;135.995;63.18;0.2;73.041;14.111;423.69;376.386;1.135;837.877;5671.848;124.276;33.584;64.214;419.859;1266.937;83.125;36.467;423.459;512.999;29.243;12.148;678.465;259530;206164;61.202;32.635;464.4;33.711;3.894;304.794;676.874;22.769;95.968;2862.32;452.243;29.91500000000002;85.40399999999997;1176.2710000000002;851.3100000000004;682.271;10.185999999999986;490.02500000000003;263.2889999999999;26.765000000000025;36.41600000000001;599.1139999999999;264629.2150000002;532703.315;84.68600000000004;19.095;348.9609999999999;45.23500000000003;1.6809999999999992;179.74799999999988;616.461;144.31300000000002;830.2420000000001;13239.055999999999
2022Q4;1268.571;351.129;578.336;2629.466;2997.632;969.223;197.022;2953.624;2569.897;368.005;224.78;2762.908;1271760.69;963399.8;480.465;179.674;2083.819;271.358;41.395;1504.105;1972.413;193.208;2516.819;28499.037;429.769;200.901;308.9;626.362;893.744;209.972;94.661;1389.484;1040.734;272.898;120.218;740.812;196317.282;197579.674;191.182;66.429;1239.421;121.718;21.049;585.867;296.038;25.072;720.127;6436.248;292.996;70.89;83.917;309.655;167.095;140.667;51.933;586.131;743.215;262.679;74.117;225.418;70223.216;129080.362;160.282;14.923;447.646;77.928;8.546;192.563;233.548;20.335;442.068;3667.4;32.622;29.822;40.129;69.432;169.315;27.628;17.285;131.864;53.031;10.197;15.211;137.976;18748.312;17737.445;14.936;4.852;41.785;19.339;4.126;121.898;59.991;3.84;22.715;920.119;104.15100000000002;100.18900000000002;184.85399999999998;247.27499999999998;557.3340000000001;41.67700000000001;25.443;671.4889999999999;244.4879999999999;0.022000000000051756;30.89;377.418;107345.754;50761.867000000006;15.963999999999977;46.653999999999996;749.9900000000001;24.451000000000008;8.376999999999999;271.40599999999995;2.4990000000000094;0.8969999999999985;255.34399999999997;1848.7289999999994;838.8019999999999;150.228;269.43600000000004;2003.1039999999998;2103.888;759.251;102.36099999999999;1564.1399999999999;1529.163;95.10699999999997;104.562;2022.096;1075443.4079999998;765820.126;289.283;113.245;844.3979999999999;149.64;20.346000000000004;918.238;1676.375;168.136;1796.692;22062.789;262.933;91.489;119.137;377.64;2.8;0;54.127;657.502;742.514;35.34;58.608;721.051;564155.7;20084.9;141.515;61.602;0;70.477;14.322;420.699;357.373;1.112;830.829;5500.834;117.472;30.132;65.703;422.637;1221.429;73.325;37.627;431.115;509.376;31.737;11.167;671.559;244520;197735.4;61.421;30.936;466.5;31.517;3.897;305.589;689.791;22.092;93.629;2644.285;458.39699999999993;28.607000000000003;84.59600000000003;1202.827;879.6589999999997;685.9259999999999;10.606999999999985;475.5229999999999;277.273;28.02999999999997;34.787;629.4860000000001;266767.70799999987;547999.826;86.34700000000004;20.707000000000008;377.8979999999999;47.64599999999999;2.1270000000000047;191.95000000000005;629.2109999999999;144.93200000000002;872.234;13917.670000000002
2023Q1;1272.151;368.358;599.986;2619.045;3099.459;968.562;198.704;3019.349;2597.356;366.941;223.627;2795.989;1285301;1030624.6;474.436;186.522;1889.957;278.104;42.37;1536.723;1940.843;194.932;2538.574;28813.732;436.417;211.502;327.187;611.83;846.343;236.608;97.288;1441.223;1092.551;273.019;123.833;733.423;193493.903;197498.711;187.739;69.458;1027.165;120.782;22.384;587.304;272.569;23.132;677.054;6685.971;289.139;64.514;81.357;317.122;160.265;142.737;50.393;556.153;714.95;262.915;72.441;209.066;69227.826;134567.993;167.965;15.221;465.429;77.348;8.555;178.319;231.168;21.487;413.822;3769.9;138.466;36.261;59.13;102.949;130.667;56.702;20.565;223.197;92.262;10.083;20.333;173.824;16800.011;25096.751;9.558;9.855;82.514;20.352;4.735;156.553;39.745;1.333;47.405;1941.212;8.811999999999955;110.727;186.70000000000002;191.75900000000001;555.411;37.16900000000001;26.329999999999995;661.8729999999999;285.3389999999999;0.02099999999998481;31.058999999999997;350.53299999999996;107466.06599999999;37833.96700000002;10.216000000000001;44.38199999999999;479.222;23.081999999999997;9.094000000000001;252.43200000000002;1.656000000000013;0.31200000000000316;215.82699999999997;974.8589999999995;835.7340000000002;156.856;272.799;2007.2150000000001;2253.116;731.954;101.41600000000001;1578.1260000000002;1504.8050000000003;93.92199999999997;99.79400000000001;2062.566;1091807.097;833125.889;286.697;117.064;862.7920000000001;157.322;19.985999999999997;949.419;1668.2740000000001;171.79999999999998;1861.52;22127.761;275.171;94.247;120.346;354.48;2.8;0;54.857;654.056;741.587;33.664;55.384;720.999;581720.6;18279.4;134.809;61.679;0;70.993;13.945;420.456;354;1.145;817.151;5329.303;128.249;31.088;66.211;439.614;1341.869;48.865;37.939;440.612;480.65;32.099;10.24;669.135;243340;214762.8;59.591;32.427;472.8;31.706;3.943;313.766;774.904;21.719;102.16;2533.724;432.3140000000001;31.520999999999994;86.24199999999998;1213.121;908.4469999999999;683.0889999999999;8.620000000000012;483.45800000000014;282.5680000000003;28.15899999999997;34.17000000000001;672.4319999999998;266746.4970000001;600083.689;92.297;22.95799999999999;389.99200000000013;54.623000000000005;2.0979999999999968;215.19699999999995;539.3700000000001;148.93599999999998;942.2090000000002;14264.733999999999
2023Q2;1280.691;366.445;604.353;2663.74;3150.74;984.187;203.719;3053.172;2595.555;369.346;223.081;2854.203;1292819.36;1037584.7;470.162;173.321;1791.897;278.906;42.629;1570.119;1892.965;196.656;2636.694;29348.658;418.367;207.428;336.007;647.934;856.947;238.831;102.593;1489.445;1133.126;274.936;123.267;766.815;197625.612;216803.144;185.168;71.973;953.979;117.729;22.17;612.226;277.937;26.947;730.679;6724.757;300.436;62.567;83.603;319.323;161.295;140.355;53.082;574.071;723.715;262.773;72.055;205.543;74006.371;136360.762;174.743;15.774;473.848;77.067;8.644;175.186;239.182;16.04;433.93;3769.2;110.873;37.409;61.338;103.168;130.464;61.581;21.848;236.58;81.291;12.137;18.939;184.073;21178.098;30978.92;5.039;10.686;83.271;19.104;4.855;165.841;37.205;8.841;51.37;1893.754;7.058000000000035;107.452;191.066;225.44299999999998;565.1880000000001;36.894999999999996;27.663000000000004;678.7939999999999;328.11999999999995;0.025999999999953616;32.27299999999999;377.19900000000007;102441.143;49463.462000000014;5.386000000000012;45.513;396.86;21.558000000000007;8.671000000000001;271.19899999999996;1.5500000000000256;2.0660000000000007;245.37899999999996;1061.8029999999999;862.3240000000001;159.017;268.34599999999995;2015.8059999999998;2293.7929999999997;745.356;101.12599999999999;1563.727;1462.4289999999999;94.41000000000003;99.814;2087.388;1095193.7480000001;820781.556;284.99399999999997;101.348;837.9179999999999;161.17700000000002;20.458999999999996;957.8929999999999;1615.0279999999998;169.709;1906.0149999999999;22623.900999999998;251.703;94.662;117.541;327.05;2.8;0;53.208;646.609;719.981;33.72;54.934;723.212;582872.9;16473.9;136.637;50.003;0;71.771;14.065;420.778;338;1.189;803.255;5145.08;133.206;31.868;65.831;453.886;1387.718;56.505;38.617;445.501;458.449;33.282;10.399;648.091;241010;222248.9;59.003;29.345;449.8;31.46;3.999;307.439;670.828;22.712;109.707;2678.297;477.4150000000001;32.486999999999995;84.97399999999995;1234.87;903.2749999999994;688.851;9.300999999999995;471.6170000000001;283.99899999999985;27.40800000000003;34.480999999999995;716.0849999999999;271310.8480000001;582058.7559999999;89.35399999999997;22;388.1179999999999;57.94600000000002;2.3949999999999965;229.67599999999987;606.1999999999998;145.80800000000002;993.0529999999998;14800.523999999996
2023Q3;1292.84;369.771;623.073;2701.508;3214.054;968.875;204.267;3094.685;2637.724;371.483;222.598;2849.722;1288883.88;1019816.6;467.364;187.122;1852.408;278.795;44.212;1578.812;1861.04;198.379;2654.311;30288.047;423.303;215.048;333.391;639.343;869.253;217.406;103.01;1525.197;1190.099;275.365;122.596;771.335;186588.104;218891.348;191.175;78.197;996.535;117.378;23.54;619.966;303.902;24.799;763.04;6724.757;315.133;66.74;85.074;321.431;163.58;146.679;55.396;589.538;730.511;262.344;72.118;200.815;78344.158;135705.674;121.193;19.247;493.839;77.025;9.285;177.966;267.441;15.408;453.939;3691;55.493;34.292;56.084;77.538;117.469;37.93;21.217;179.656;72.822;12.992;14.07;151.553;15461.42;14849.744;23.588;7.901;77;18.773;5.174;139.047;35.003;7.826;45.406;964.397;52.677000000000014;114.01599999999999;192.233;240.37399999999997;588.204;32.797000000000004;26.397000000000006;756.0029999999999;386.76599999999996;0.029000000000014126;36.40800000000001;418.967;92782.526;68335.93;46.39400000000001;51.04900000000001;425.69599999999997;21.579999999999995;9.081;302.953;1.4580000000000126;1.5650000000000004;263.69499999999994;2069.3599999999997;869.5369999999999;154.723;289.68199999999996;2062.165;2344.801;751.469;101.25699999999999;1569.488;1447.6250000000002;96.118;100.00200000000001;2078.387;1102295.7759999998;800925.252;276.18899999999996;108.92500000000001;855.8729999999999;161.41700000000003;20.672000000000004;958.8459999999999;1557.138;173.57999999999998;1891.2710000000002;23563.29;253.363;91.759;118.275;287.42;2.8;0;51.103;647.889;706.113;34.294;54.615;710.032;586878.1;14668.4;130.415;50.274;0;71.584;14.13;416.08;330;1.164;757.272;4958.138;119.059;32.638;64.292;466.502;1404.028;51.565;39.716;452.561;455.18;32.772;10.495;637.954;241890;231118.7;57.704;32.258;450.6;32.006;3.916;302.938;665.031;22.603;123.972;3195.512;497.115;30.326000000000015;107.11499999999995;1308.243;937.9729999999997;699.904;10.437999999999988;469.03800000000007;286.33200000000016;29.052;34.89200000000001;730.4010000000001;273527.67599999986;555138.152;88.06999999999996;26.393000000000008;405.2729999999999;57.82700000000003;2.6260000000000034;239.82799999999986;562.107;149.813;1010.0270000000003;15409.640000000001
2023Q4;1313.062;371.729;614.991;2753.325;3234.002;942.073;210.866;3101.376;2631.777;369.099;220.724;2868.411;1297630.49;1056770.1;481.468;192.36;2271.031;261.849;43.739;1575.374;1954.397;200.103;2720.877;31022.747;440.803;222.671;326.362;663.178;850.046;214.863;108.714;1545.56;1185.373;270.429;119.761;793.736;184870.803;220284.964;190.786;80.308;1374.615;110.328;23.154;627.238;331.26;26.063;784.59;6620.327;318.617;66.185;76.82;338.991;174.857;150.235;55.579;577.336;750.765;259.156;68.809;188.714;80162.722;134055.198;114.797;22.191;511.811;74.33;8.854;170.355;287.071;15.29;428.652;3786.9;53.735;39.072;58.988;85.559;114.331;41.677;19.851;195.662;85.218;11.249;16.056;164.587;12722.679;15681.83;21.694;7.979;72.425;14.883;4.696;152.385;42.422;8.218;57.445;1088.123;68.45099999999998;117.41399999999999;190.55400000000003;238.62800000000001;560.8580000000001;22.950999999999986;33.284;772.5619999999999;349.39000000000004;0.02399999999996716;34.896;440.43499999999995;91985.40200000002;70547.936;54.295;50.138000000000005;790.3790000000001;21.115000000000006;9.604000000000001;304.49800000000005;1.7669999999999675;2.5549999999999997;298.49300000000005;1745.304;872.2589999999999;149.058;288.62899999999996;2090.147;2383.956;727.21;102.15200000000002;1555.8160000000003;1446.404;98.67000000000002;100.963;2074.675;1112759.687;836485.136;290.682;112.052;896.4159999999999;151.521;20.584999999999997;948.136;1623.137;174.04000000000002;1936.2869999999998;24402.42;258.249;87.458;115.515;291.4;2.8;0;51.454;638.964;696.287;35.087;54.835;695.548;592269.5;12862.9;134.495;48.765;0;67.608;14.189;409.505;271.659;1.234;743.857;4790.547;117.052;31.932;65.598;497.361;1422.827;40.985;40.305;462.597;461.592;34.282;11.02;623.549;241700;219779.5;58.546;34.157;476.5;28.756;4.107;297.452;718.154;23.582;132.639;3783.929;496.95799999999986;29.667999999999996;107.51599999999998;1301.386;958.329;686.225;10.393000000000015;454.2550000000002;288.525;29.301000000000016;35.10799999999999;755.5780000000002;278790.1869999999;603842.736;97.64100000000002;29.13000000000001;419.91599999999994;55.15699999999998;2.288999999999997;241.17899999999997;633.3240000000001;149.22400000000002;1059.7909999999997;15827.944
